rera_ids,bhk_type,bhk_count,mean_carpet_area,far,number_of_towers,total_unit_count,cost_of_land_inr,district,latitude,longitude,project_name,project_start_date,project_type,taluk,total_area_of_land_sqm,total_covered_area_sqm,total_open_area_sqm,total_project_cost_inr,area,product_type,avg_price,airport_distance_kms,ksr_jn_distance_kms,yeshwantpur_jn_distance_kms,nearest_metro_dist_kms,nearest_metro_station,nearest_major_road_dist_kms,nearest_major_road,bhk_unit_portion,total_carpet_area
PRM/KA/RERA/1251/472/PR/080525/007728,3.0,278.0,134.91556115107912,3.0,4.0,456,3543753837,Bengaluru Urban,13.1225,77.634,Assetz Zen & Sato,2025-05-15,Residential/Group Housing,Yelahanka,27927,6185,21742,7636702779,Sathnur,Apartment,13.43,11.446540219237706,17.547425868742888,15.010137679111123,14.274459929734832,Yeshwantpur,2.313017371676064,Bellary Road,0.6096491228070176,37506.526
PRM/KA/RERA/1251/446/PR/130225/007501,3.0,218.0,113.03798937431192,2.247,2.0,218,1060071202,Bengaluru Urban,12.8659,77.6946,ASSETZ REN & REI,2025-02-01,Residential/Group Housing,Bengaluru East,15378,4203,10085,2737901590,Gattahalli,Apartment,11.118456790123457,36.75133158479848,18.226447615105858,25.061066480760072,12.564259344520911,Kundalahalli,3.7791869155115867,Hosur Road,1.0,24642.2816836
PRM/KA/RERA/1251/446/PR/160224/006626,3.0,249.0,89.0640562248996,2.23,2.0,393,607850481,Bengaluru Urban,12.9458107,77.7541344,SSVR NIYAARA,2024-01-05,Residential/Group Housing,Bengaluru East,19545,4474,15071,2473702335,Varthur,Apartment,9.3,28.367321922050124,20.236933529295626,25.582440857400627,4.474695098720782,Kadugodi Tree Park,6.0029427494203516,Marathahalli Underpass,0.6335877862595419,22176.95
PRM/KA/RERA/1251/472/PR/250322/004785,3.0,87.0,133.5596551724138,1.23,5.0,114,304652538,Bengaluru Urban,13.07032,77.6141,Assetz Soho & Sky,2022-04-01,Residential/Group Housing,Yelahanka,18266,3942,14324,1533068531,Jakkur,Apartment,11.72,17.296060733558733,11.395010782632612,9.832634159319893,8.69616115673378,Yeshwantpur,2.3377661564898657,Bellary Road,0.7631578947368421,11619.690000000002
PRM/KA/RERA/1251/310/PR/290323/005829,3.0,376.0,91.73882978723402,2.3141454545454545,2.0,378,1729326391,Bengaluru Urban,12.97492635724679,77.55532566931151,Purva Blubelle,2023-04-01,Residential/Group Housing,Bengaluru South,15570,2008,13562,4245172810,Magadi Road,Apartment,15.9,29.60689974291284,1.63645016619646,6.383017453341444,0.0781189029668333,Magadi Road,1.5722673308893875,"['BGS Flyover', 'Bala Gangadhara Swamy Flyover']",0.9947089947089947,34493.799999999996
PRM/KA/RERA/1251/310/PR/071022/005307,3.0,36.0,128.71972222222223,2.3141454545454545,1.0,44,493503675,Bengaluru Urban,12.900326736514016,77.64709521454162,Purva Meraki,2022-10-31,Residential/Group Housing,Bengaluru South,4147,962,3185,1139814384,HSR Layout,Apartment,14.71,33.5412474913462,11.867180762004736,18.768836791844574,7.615702264381987,Rashtreeya Vidyalaya Road,1.3197611088299543,Hosur Road,0.8181818181818182,4633.91
PRM/KA/RERA/1251/446/PR/301024/007191,3.0,18.0,94.90833333333335,2.25,2.0,90,156494000,Bengaluru Urban,12.972537,77.766393,JAGADHABI PREMIER 1,2024-07-25,Residential/Group Housing,Bengaluru East,3743,2152,1590,570662205,Nagondanahalli,Apartment,10.5,25.76983113805323,21.280244767481385,25.965396264016103,2.1327347474979628,Hopefarm Channasandra,7.152027204076446,Outer Ring Road,0.2,1708.3500000000001
PRM/KA/RERA/1251/446/PR/091123/006409,3.0,172.0,96.13453488372093,1.207,2.0,228,240000000,Bengaluru Urban,12.8882,77.716003,MANA DALE,2023-12-01,Residential/Group Housing,Bengaluru East,28227,1536,26691,2870000000,Sarjapur Road,Apartment,8.9,34.27853609583761,18.596791366639742,25.1312158803819,9.831550144300994,Nallurahalli,5.767589182779401,Outer Ring Road,0.7543859649122807,16535.14
PRM/KA/RERA/1250/304/PR/210324/006726,3.0,567.0,81.29860670194005,2.1984166666666667,9.0,1275,1522001662,Bengaluru Rural,12.99101119469816,77.8052621238037,Provident Botanico,2024-04-01,Residential/Group Housing,Hosakote,69302,52176,17125,7587251343,Whitefield,Apartment,8.745000000000001,25.27942439932707,25.540574202291623,29.72056950980868,5.159522087538792,Whitefield (Kadugodi),10.747782247649457,Old Madras Road,0.4447058823529412,46096.310000000005
PRM/KA/RERA/1251/309/PR/200524/006911,3.0,90.0,103.39182222222222,1.76,1.0,112,42600000,Bengaluru Urban,13.10484,77.60889,SHASHANK AKSHAYA,2024-05-20,Residential/Group Housing,Bengaluru North,5597,2737,2860,299900000,Kogilu,Apartment,5.7,14.748934287424042,14.781274292092768,11.70151072136189,11.063787738988385,Yeshwantpur,0.758214247655735,Bellary Road,0.8035714285714286,9305.264
PRM/KA/RERA/1251/446/PR/301024/007192,3.0,119.0,96.53781512605042,3.0,1.0,119,20028668,Bengaluru Urban,12.933765901470096,77.71899104118347,SSVR MERIDIAN,2024-08-15,Residential/Group Housing,Bengaluru East,4932,939,3993,791550651,Balagere,Apartment,9.28,29.25383120747476,16.818251649655508,22.652103729366363,4.786165398002497,Nallurahalli,2.6045084182610743,Outer Ring Road,1.0,11488.0
PRM/KA/RERA/1251/446/PR/181223/006500,3.0,39.0,142.38769230769233,2.25,2.0,78,30000000,Bengaluru Urban,12.8922956,77.7185399,MANA JARDIN NEO,2024-01-02,Residential/Group Housing,Bengaluru East,9611,1346,8265,1680000000,Kodathi,Apartment,12.36,33.83533705287363,18.599740320928444,25.07266946044626,9.356467754043324,Nallurahalli,5.585128733795761,Outer Ring Road,0.5,5553.120000000001
PRM/KA/RERA/1251/309/PR/180225/007514,3.0,45.0,90.31755555555556,2.18,1.0,104,150939231,Bengaluru Urban,13.05828700106005,77.63515582700667,BRR North Excellency Phase I,2024-11-20,Residential/Group Housing,Bengaluru North,5480,1964,3516,655826029,Thanisandra,Apartment,8.515,17.264813231462224,11.444018795276062,11.449793664427682,7.700224581162854,Baiyappanahalli,2.3047576791686226,Nagawara Flyover,0.4326923076923077,4064.29
PRM/KA/RERA/1251/446/PR/181224/007307,3.0,78.0,97.61128205128206,2.39027375,2.0,154,84840685,Bengaluru Urban,12.9065946,77.68345390000002,HM Scottsville,2022-01-05,Residential/Group Housing,Bengaluru East,5239,1459,3779,978720856,Kasavanahalli,Apartment,11.118456790123457,32.322510693068935,14.522716409785012,21.10510194800706,8.592539400707006,Kundalahalli,2.2564979333267847,Outer Ring Road,0.5064935064935064,7613.68
PRM/KA/RERA/1250/303/PR/110522/004869,3.0,176.0,59.92,2.361,9.0,1001,273287989,Bengaluru Rural,13.21058683636832,77.6728732177615,"Aeropolis, a project of Sattva Group",2021-09-15,Residential/Group Housing,Devanahalli,41783,9402,32382,2732530958,Devanahalli,Apartment,10.25,3.885663156644182,28.16481589165894,25.13296837956862,23.314115102950726,Krishnarajapura,11.169648389339429,Bellary Road,0.17582417582417584,10545.92
PRM/KA/RERA/1251/310/PR/120522/004879,3.0,170.0,130.89935294117646,3.21,3.0,181,526390800,Bengaluru Urban,12.864443958716455,77.5908110383898,AQUA VISTA,2021-08-01,Residential/Group Housing,Bengaluru South,11707,4868,6840,2648460800,Gottigere,Apartment,11.49,38.959458215355255,12.616757443175425,19.188780396100412,4.0855584111731496,Konanakunte Cross,1.4530759239079154,NICE Peripheral Ring Road,0.9392265193370166,22252.89
PRM/KA/RERA/1251/308/PR/170824/006975,3.0,46.0,98.96,2.0950285714285717,2.0,409,17634375,Bengaluru Urban,12.829888994258102,77.66420423984528,The lake Terraces,2024-02-01,Residential/Group Housing,Anekal,8610,2042,6568,1466931735,Electronics City Phase 1,Apartment,8.901250000000001,40.96857396664408,19.174199020745835,26.141697960115568,12.564411369071895,Yelachenahalli,3.3632646715464576,Hosur Road,0.11246943765281174,4552.16
PRM/KA/RERA/1251/446/PR/020822/005125,3.0,232.0,106.16000000000001,2.39027375,3.0,312,327497800,Bengaluru Urban,13.00611101826106,77.7638246585983,Around The Life,2022-06-18,Residential/Group Housing,Bengaluru East,18918,4091,14827,1733497800,Whitefield,Apartment,10.0,22.115847571873744,21.24582775510454,25.055669652774867,1.3122566797733175,Whitefield (Kadugodi),5.854096049339603,Old Madras Road,0.7435897435897436,24629.120000000003
PRM/KA/RERA/1251/310/PR/180924/007043,3.0,21.0,136.8747619047619,3.14,1.0,42,321436943,Bengaluru Urban,12.905011100815129,77.60127291083336,NAVIN'S ANTHEIA POETRY,2024-07-04,Residential/Group Housing,Bengaluru South,3196,747,2449,919859668,JP Nagar,Apartment,17.63,34.34664746840488,8.613673302074247,15.508725410591198,2.9080712001615163,Rashtreeya Vidyalaya Road,0.26233822804090384,Outer Ring Road,0.5,2874.37
PRM/KA/RERA/1251/446/PR/090523/005918,3.0,144.0,108.93028585395832,2.39027375,6.0,252,164141415,Bengaluru Urban,13.00926685333252,77.75108337402344,SAPTHAGIRI SANDALWOODS,2023-01-06,Residential/Group Housing,Bengaluru East,11735,5868,5867,922109927,Whitefield,Apartment,7.22,21.42633880554208,19.940970965853907,23.646380856571216,1.671303837367653,Whitefield (Kadugodi),4.401897366052574,Old Madras Road,0.5714285714285714,15685.96116297
PRM/KA/RERA/1251/472/PR/100823/006138,3.0,212.0,92.72896226415095,2.25,1.0,376,563111000,Bengaluru Urban,13.114610292819378,77.5662992,SRI BALAJI SERENE,2023-05-19,Residential/Group Housing,Yelahanka,18196,9079,9117,1944266140,Yelahanka,Apartment,6.0,17.75642069941951,15.263306361262913,10.129334326008305,9.71409658261037,Peenya,3.973320756874114,Bellary Road,0.5638297872340425,19658.54
PRM/KA/RERA/1251/446/PR/130122/004638,3.0,80.0,91.61850000000001,3.25,1.0,162,117500000,Bengaluru Urban,13.044246,77.746037,ALCHEMY ONE,2021-11-01,Residential/Group Housing,Bengaluru East,5564,1100,4464,855600000,Budigere Cross,Apartment,9.88,17.53654951581975,20.476230916790882,23.063632735878528,5.519328608355905,Whitefield (Kadugodi),4.338148973915932,Old Madras Road,0.49382716049382713,7329.480000000001
PRM/KA/RERA/1251/446/PR/060225/007485,3.0,28.0,109.89964285714287,1.74,1.0,84,72500000,Bengaluru Urban,12.936848,77.713668,Infinity Greenwoods,2024-11-01,Residential/Group Housing,Bengaluru East,5059,2525,2534,378225000,Balagere,Apartment,6.7,28.891513099971085,16.16863417888505,21.982246127523354,4.512400211295974,Kundalahalli,1.92788955329186,Outer Ring Road,0.3333333333333333,3077.19
PRM/KA/RERA/1251/446/PR/120123/005620,3.0,79.0,59.95,2.0,3.0,338,114362553,Bengaluru Urban,13.06270123933129,77.74650947446791,Sattva Bliss,2022-09-16,Residential/Group Housing,Bengaluru East,13455,2969,10486,890875975,Budigere Cross,Apartment,10.6,15.579716707675486,21.35154733706464,23.354728832814207,7.5108704502898345,Whitefield (Kadugodi),5.77459089842827,Old Madras Road,0.23372781065088757,4736.05
PRM/KA/RERA/1250/304/PR/060423/005839,3.0,8.0,87.56,2.25,1.0,80,13650000,Bengaluru Rural,13.005077,77.779629,SHUBHA NIVAS,2023-01-01,Residential/Group Housing,Hosakote,4856,1979,2877,242266771,Mallasandra,Apartment,6.2,22.766143915137118,22.92579502744067,26.773056851191086,2.568668801425098,Whitefield (Kadugodi),7.570652572272425,Old Madras Road,0.1,700.48
PRM/KA/RERA/1251/446/PR/201124/007242,3.0,24.0,97.57958333333333,1.75,1.0,59,137592000,Bengaluru Urban,13.03908,77.700303,EKAA BY SUMMIT,2023-08-07,Residential/Group Housing,Bengaluru East,3844,1215,2629,390557343,Hallehalli,Apartment,6.58,17.582523560244947,15.700871192327053,18.075403551854436,4.777128655782396,Singayyanapalya,2.3485572630321476,Old Madras Road,0.4067796610169492,2341.91
PRM/KA/RERA/1251/308/PR/220424/006827,3.0,51.0,92.53627450980393,1.99,2.0,103,42689400,Bengaluru Urban,12.8349846,77.7823796,RRL PALACIO,2024-04-15,Residential/Group Housing,Anekal,5873,2395,3478,393205286,Sarjapur,Apartment,6.5,40.98899532339624,27.84843893692349,34.43435308456397,16.867893916155804,Nallurahalli,13.749914474421493,Hosur Road,0.49514563106796117,4719.35
PRM/KA/RERA/1251/308/PR/091122/005429,3.0,208.0,81.62192307692308,2.25,2.0,349,78185250,Bengaluru Urban,12.82626,77.654881,ALCHEMY ELIXIR,2022-09-01,Residential/Group Housing,Anekal,16137,2787,13350,1353800000,Electronics City Phase 1,Apartment,9.42,41.49139514817708,19.00668585555897,25.954702230158457,12.010767972091013,Yelachenahalli,3.810287806296883,Hosur Road,0.5959885386819485,16977.36
PRM/KA/RERA/1251/446/PR/051024/007125,3.0,303.0,100.32003757676567,3.18,4.0,405,1335983994,Bengaluru Urban,12.98535765887552,77.75078040700681,SUMADHURA CAPITOL RESIDENCES,2024-08-10,Residential/Group Housing,Bengaluru East,16592,3653,12939,5354945631,Whitefield,Apartment,14.5,24.00349781216064,19.60427002307969,24.00057017427002,0.3946857215457005,Hopefarm Channasandra,5.762517225349203,Outer Ring Road,0.7481481481481481,30396.97138576
PRM/KA/RERA/1251/446/PR/110522/004876,3.0,240.0,85.35,2.39027375,4.0,900,1113291279,Bengaluru Urban,12.895928957814888,77.69638561113626,DSR HIGHLAND GREENZ,2022-01-27,Residential/Group Housing,Bengaluru East,40873,11133,29740,4014885279,Sarjapur Road,Apartment,10.74,33.424627504631665,16.341344403574404,22.938638375034405,9.271055916894339,Kundalahalli,3.9496360336714624,Outer Ring Road,0.26666666666666666,20484.0
PRM/KA/RERA/1251/309/PR/051024/007131,3.0,154.0,100.51772803571428,2.25,2.0,242,47000000,Bengaluru Urban,13.115247925859514,77.60701367857382,SLV GOLDEN TOWERS,2024-07-01,Residential/Group Housing,Bengaluru North,12646,3133,9513,1025200000,Yelahanka,Apartment,12.0,14.123777415854104,15.836513656028842,12.425075174959755,11.914285830494856,Yeshwantpur,0.011053766145941345,Bellary Road,0.6363636363636364,15479.7301175
PRM/KA/RERA/1251/446/PR/131224/007297,3.0,786.0,101.82188295165395,2.99,13.0,931,4350100000,Bengaluru Urban,12.983674919572712,77.75758441925048,SBR ONE RESIDENCE,2024-10-01,Mixed Development,Bengaluru East,41752,11572,30180,14750000000,Whitefield,Apartment,12.8,24.343794884203486,20.333761076705724,24.761097542183002,0.5769896547516781,Hopefarm Channasandra,6.421690696143249,Outer Ring Road,0.8442534908700322,80032.0
PRM/KA/RERA/1251/446/PR/180723/006075,3.0,178.0,102.19887640449438,2.25,2.0,272,181581200,Bengaluru Urban,13.02959428962626,77.75215517263032,SARANG BY SUMADHURA PHASE-I,2023-07-01,Residential/Group Housing,Bengaluru East,13537,3058,10479,2380153697,Whitefield,Apartment,10.275,19.27238357958868,20.577829381501132,23.663951842156703,3.7973825383388258,Whitefield (Kadugodi),4.3484089619390245,Old Madras Road,0.6544117647058824,18191.4
PRM/KA/RERA/1250/303/PR/200922/005253,3.0,90.0,67.12577777777778,2.0,4.0,245,19500000,Bengaluru Rural,13.23097,77.688889,GMC AERO SQUARE,2022-04-01,Residential/Group Housing,Devanahalli,9813,5412,4401,288918205,Sanne Amanikere,Apartment,6.87,4.116665190189101,30.930287583296206,27.97854818787664,25.592277397321286,Krishnarajapura,14.044940193841748,Bellary Road,0.3673469387755102,6041.320000000001
PRM/KA/RERA/1251/309/PR/090523/005920,3.0,40.0,79.063,2.25,1.0,80,123933946,Bengaluru Urban,13.063712002261337,77.51194857167624,Vruksha Greens,2023-04-01,Residential/Group Housing,Bengaluru North,3329,1551,1778,375942946,Yeswanthpur,Apartment,6.57,25.777139742971595,11.520810674103176,4.552362418003599,2.163116267580249,Nagasandra,2.0915860505518524,Tumkur Road,0.5,3162.52
PRM/KA/RERA/1251/309/PR/030524/006841,3.0,44.0,91.14204545454545,1.75,2.0,68,99994750,Bengaluru Urban,13.027311397638767,77.6204006171817,DS MAX SWASTIKA,2024-04-01,Residential/Group Housing,Bengaluru North,4046,2696,1350,227780269,Nagavara,Apartment,5.63,21.045920001120866,7.803272112091402,9.373356663609423,5.293368363081909,Swami Vivekananda Road,1.1886284387956012,Outer Ring Road,0.6470588235294118,4010.25
PRM/KA/RERA/1251/446/PR/190924/007044,3.0,191.0,99.49785340314136,2.5,3.0,262,773560823,Bengaluru Urban,13.01435118487214,77.68819711942342,SUMADHURA EPITOME-I,2024-08-10,Residential/Group Housing,Bengaluru East,15169,2901,12268,3222652106,Thanisandra,Apartment,11.31,20.400926311626257,13.45144101691606,16.801750972928183,1.9644889616591001,Krishnarajapura,0.7650903004188143,Old Madras Road,0.7290076335877863,19004.09
PRM/KA/RERA/1251/446/PR/280324/006759,3.0,100.0,95.9884801173,2.39027375,3.0,227,549800000,Bengaluru Urban,12.919988455018844,77.72554604262099,DSR THE COURTYARD,2024-01-23,Residential/Group Housing,Bengaluru East,11027,3939,7088,1649300000,Gunjur,Apartment,8.97,30.81640785607431,17.975743870702207,24.011106364586794,6.267862671106094,Nallurahalli,3.9880144348164457,Outer Ring Road Underpass,0.44052863436123346,9598.84801173
PRM/KA/RERA/1251/308/PR/240424/006833,3.0,20.0,96.372,1.72,1.0,40,5581000,Bengaluru Urban,12.8748183,77.7866781,VRL HAPPY HOMES,2023-06-08,Residential/Group Housing,Anekal,1669,734,935,87475400,Sarjapur,Apartment,5.205,36.79074973103195,26.045753659930938,32.27237769027998,12.949624107155245,Hopefarm Channasandra,12.419296400865282,Outer Ring Road Underpass,0.5,1927.44
PRM/KA/RERA/1250/304/PR/050224/006608,3.0,110.0,85.479,1.75,2.0,124,148704700,Bengaluru Rural,12.942724127756184,77.76802025638177,MITHILA SPLENDOR,2023-11-29,Residential/Group Housing,Hosakote,7435,3910,3431,421085000,Varthur,Apartment,7.24,29.01312959555797,21.779880794729298,27.112261615267162,5.1715570704796505,Hopefarm Channasandra,7.581754515055316,Marathahalli Underpass,0.8870967741935484,9402.69
PRM/KA/RERA/1251/308/PR/210122/004648,3.0,67.0,115.1134328358209,2.7458,1.0,261,391754106,Bengaluru Urban,12.78687,77.74449,"Sobha Brooklyn Towers - Town Park Phase 2, W2",2021-12-01,Residential/Group Housing,Anekal,5977,1959,4018,1363318212,Yadavanahalli,Apartment,12.81,45.660782013271664,28.257117652828708,35.17914455856122,21.10180849970437,Nallurahalli,12.31631978182294,Hosur Road,0.2567049808429119,7712.6
PRM/KA/RERA/1251/308/PR/270922/005267,3.0,2.0,123.35,2.7458,1.0,99,392498792,Bengaluru Urban,12.78687,77.74449,"Sobha Brooklyn Towers - Town Park Phase 1, W1",2023-04-01,Residential/Group Housing,Anekal,7385,1959,5426,1365909748,Yadavanahalli,Apartment,12.81,45.660782013271664,28.257117652828708,35.17914455856122,21.10180849970437,Nallurahalli,12.31631978182294,Hosur Road,0.020202020202020204,246.7
PRM/KA/RERA/1251/308/PR/270922/005268,3.0,2.0,123.35,2.7458,1.0,99,618649348,Bengaluru Urban,12.78687,77.74449,"Sobha Brooklyn Towers - Town Park Phase 3, W5",2024-10-01,Residential/Group Housing,Anekal,7385,1959,5426,2152921720,Yadavanahalli,Apartment,12.81,45.660782013271664,28.257117652828708,35.17914455856122,21.10180849970437,Nallurahalli,12.31631978182294,Hosur Road,0.020202020202020204,246.7
PRM/KA/RERA/1251/308/PR/270922/005269,3.0,2.0,123.35,2.7458,1.0,99,444736306,Bengaluru Urban,12.78687,77.74449,"Sobha Brooklyn Towers - Town Park Phase 4, W4",2024-10-01,Residential/Group Housing,Anekal,7385,1959,5426,1547698152,Yadavanahalli,Apartment,12.81,45.660782013271664,28.257117652828708,35.17914455856122,21.10180849970437,Nallurahalli,12.31631978182294,Hosur Road,0.020202020202020204,246.7
PRM/KA/RERA/1251/310/PR/220124/006569,3.0,128.0,117.331171875,2.3141454545454545,1.0,182,973588800,Bengaluru Urban,12.964129,77.560077,Parkwest - Sequoia - Tower 11,2024-04-01,Residential/Group Housing,Bengaluru South,11320,1185,10135,3290848675,Jagajeevanram Nagar,Apartment,13.58,30.336962675944466,1.7788753285759742,7.683299570840538,1.3719466478041977,Magadi Road,0.2854553011792464,"['BGS Flyover', 'Bala Gangadhara Swamy Flyover']",0.7032967032967034,15018.39
PRM/KA/RERA/1250/303/PR/151223/006485,3.0,202.0,74.00044554455445,2.34,3.0,487,161997172,Bengaluru Rural,13.237063,77.72428,IVORY PHASE 2 AT BRIGADE ORCHARDS,2023-12-05,Residential/Group Housing,Devanahalli,14134,2969,11165,2146572926,Devanahalli,Apartment,10.84,4.750814059231214,33.29397063666415,30.935888065397297,26.719769428801595,Krishnarajapura,17.136328390959193,Bellary Road,0.41478439425051333,14948.09
PRM/KA/RERA/1251/308/PR/170325/007589,3.0,242.0,95.3259090909091,2.25,3.0,317,67448018,Bengaluru Urban,12.884562566680485,77.76673436164856,Cynosure Sunny Groves,2025-02-15,Residential/Group Housing,Anekal,19171,3988,15183,1111200000,Sarjapur Road,Apartment,9.0,35.279125810288754,23.627816204291776,29.86572847212273,11.153053714814087,Nallurahalli,9.993991825520013,Outer Ring Road Underpass,0.7634069400630915,23068.87
PRM/KA/RERA/1251/472/PR/251024/007176,3.0,288.0,97.67944444444444,3.0,4.0,410,995550000,Bengaluru Urban,13.09774919335909,77.63609410267543,RANKA ANKURA,2024-10-01,Residential/Group Housing,Yelahanka,19119,3507,15612,3282249300,Thanisandra,Apartment,9.77,13.442536698936491,15.174663492290257,13.452208172066733,11.726618984794923,Krishnarajapura,3.7428488209788053,Bellary Road,0.7024390243902439,28131.68
